"Code","Item","Group","Region_Number","Region_Name","State_Name","Y1980","Y1981","Y1982","Y1983","Y1984","Y1985","Y1986","Y1987","Y1988","Y1989","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Average_Annual_Percent_Growth"
"6","Home Health Care (Millions of Dollars)","State","1","New England","New Hampshire","10.472","13.148","12.486","14.091","17.713","20.18","23.32","22.098","28.194","34.663","46.128","54.232","66.856","83.487","103.134","138.728","170.966","173.165","157.467","166.185","161.022","164.974","159.313","165.403","167.372","170.231","183.35","195.049","203.407","218.812","11.1"
"6","Home Health Care (Millions of Dollars)","State","1","New England","Rhode Island","14.88","19.362","25.272","29.018","27.047","26.788","33.903","29.439","38.48","43.966","52.725","64.873","84.62","99.506","105.86","116.168","125.588","128.194","130.609","120.709","109.902","113.234","111.181","120.222","127.731","153.922","172.113","197.026","207.378","229.875","9.9"
"6","Home Health Care (Millions of Dollars)","State","1","New England","Vermont","6.694","7.545","7.458","7.966","8.948","9.925","11.79","12.976","18.387","22.861","30.123","35.295","44.14","53.575","59.008","68.663","73.956","79.456","79.763","78.725","79.108","85.646","92.056","103.837","119.061","132.414","141.979","160.229","160.823","158.682","11.5"
"6","Home Health Care (Millions of Dollars)","Region","2","Mideast","","830.676","1041.713","1180.346","1438.474","1757.18","1956.784","2235.478","2319.877","2854.713","3575.239","4024.342","4482.017","5092.542","5868.422","6370.111","7245.851","7864.272","8103.47","8034.183","8006.368","7906.948","8213.296","8589.616","9116.841","9483.868","9985.562","10314.157","10960.369","11811.806","12922.032","9.9"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","Delaware","4.294","5.559","7.76","11.233","15.473","15.698","16.084","16.459","21.362","24.779","29.068","35.764","44.461","57.215","78.581","103.913","124.539","127.416","117.195","109.224","99.232","103.12","101.294","105.544","104.36","115.774","132.76","135.889","159.344","181.824","13.8"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","District of Columbia","7.035","8.118","9.215","11.193","12.43","14.923","19.538","19.555","23.78","24.234","29.679","32.441","35.731","44.295","51.504","50.299","58.347","64.992","69.634","50.852","52.862","51.741","63.485","65.608","75.269","95.964","136.368","193.605","263.466","397.968","14.9"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","Maryland","48.032","64.583","75.931","91.989","119.873","124.082","144.337","141.726","158.871","174.024","202.863","247.627","302.798","336.244","389.795","446.655","457.732","481.846","480.979","497.173","484.779","508.553","538.812","545.994","554.261","580.114","621.9","644.87","712.926","833.841","10.3"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","New Jersey","168.478","192.506","198.699","235.491","254.224","270.589","311.956","299.129","350.529","393.909","453.901","518.444","638.247","764.009","882.74","989.855","1063.356","1105.873","1094.604","1220.325","1191.942","1197.334","1263.786","1336.374","1410.354","1489.772","1469.865","1516.871","1611.428","1736.286","8.4"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","New York","476.176","622.649","714.742","878.81","1086.734","1212.122","1406.308","1524.037","1916.367","2537.398","2792.524","3035.086","3333.998","3793.173","3915.431","4394.894","4783.626","4939.764","4954.907","4855.673","4843.084","4958.797","5205.546","5598.995","5820.851","6056.748","6254.747","6629.386","7098.023","7649.903","10"
"6","Home Health Care (Millions of Dollars)","State","2","Mideast","Pennsylvania","126.662","148.298","174","209.759","268.446","319.37","337.255","318.972","383.803","420.895","516.309","612.656","737.306","873.485","1052.061","1260.236","1376.671","1383.578","1316.863","1273.121","1235.048","1393.751","1416.693","1464.326","1518.774","1647.19","1698.517","1839.748","1966.618","2122.209","10.2"
"6","Home Health Care (Millions of Dollars)","Region","3","Great Lakes","","302.137","384.233","425.575","500.802","625.962","668.986","787.634","816.869","1038.248","1274.3","1606.514","1936.358","2448.352","2865.024","3527.224","4251.585","4632.647","4835.581","4392.366","4339.937","4324.748","4478.799","4663.177","5024.452","5577.726","6223.023","6821.352","7543.863","8240.544","9159.884","12.5"
"6","Home Health Care (Millions of Dollars)","State","3","Great Lakes","Illinois","107.001","116.517","127.04","147.335","180.05","195.902","192.892","190.024","261.077","315.844","428.331","566.15","756.795","861.992","996.386","1162.69","1194.469","1254.155","1121.114","1065.06","1054.005","1093.129","1148.258","1176.642","1311.226","1453.158","1588.132","1748.733","1946.879","2209.95","11"
"6","Home Health Care (Millions of Dollars)","State","3","Great Lakes","Indiana","27.033","30.695","34.249","44.252","58.913","60.389","67.536","74.018","93.213","114.978","146.971","188.1","265.057","329.257","393.003","484.451","545.509","562.802","481.245","440.86","417.934","429.608","441.365","482.268","535.99","592.335","628.471","671.057","725.433","805.089","12.4"
"6","Home Health Care (Millions of Dollars)","State","3","Great Lakes","Michigan","46.747","84.851","93.105","112.314","144.476","159.58","171.266","195.562","286.472","367.121","434.082","465.115","590.541","714.335","882.05","1013.072","1106.134","1215.148","977.693","1016.473","1069.233","1079.622","1140.958","1273.244","1425.808","1605.387","1823.606","2098.113","2330.504","2535.992","14.8"
"6","Home Health Care (Millions of Dollars)","State","3","Great Lakes","Ohio","86.64","106.837","118.744","131.08","154.267","137.97","215.647","207.681","225.034","277.062","373.96","486.024","567.52","676.171","930.391","1173.417","1344.962","1338.502","1368.397","1401.669","1386.27","1430.608","1469.6","1581.664","1709.583","1882.321","1996.329","2142.629","2311.251","2579.508","12.4"
"6","Home Health Care (Millions of Dollars)","State","3","Great Lakes","Wisconsin","34.716","45.333","52.437","65.821","88.256","115.145","140.293","149.584","172.452","199.296","223.171","230.97","268.438","283.27","325.394","417.955","441.572","464.974","443.918","415.875","397.307","445.832","462.996","510.634","595.12","689.822","784.813","883.332","926.477","1029.346","12.4"
"6","Home Health Care (Millions of Dollars)","Region","4","Plains","","120.281","153.727","181.733","214.261","239.896","270.018","286.617","293.147","372.739","449.26","593.225","696.321","894.614","1096.533","1290.884","1510.465","1760.062","1886.518","1826.942","1917.004","1823.05","1938.433","1898.972","1980.339","2159.62","2466.393","2643.966","2929.018","3246.358","3676.188","12.5"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","Iowa","13.294","18.79","21.871","24.667","26.89","27.79","31.799","34.637","44.354","54.199","80.561","98.607","127.656","147.315","174.457","216.078","250.817","273.06","281.619","308.986","344.23","333.856","288.073","264.078","283.689","307.885","314.505","342.144","384.752","406.828","12.5"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","Kansas","12.176","16.183","20.903","27.317","30.799","27.19","25.136","26.585","35.123","47.291","73.673","93.553","125.324","150.206","184.898","221.276","277.75","293.218","234.332","202.2","212.388","224.494","223.772","214.92","243.325","262.296","272.318","284.693","302.827","323.869","12"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","Minnesota","28.574","35.711","36.893","41.371","49.482","75.943","85.463","90.822","116.463","150.117","194.138","210.651","271.193","331.754","389.996","433.685","474.706","489.223","496.963","509.072","498.911","541.155","585.924","692.726","798.568","976.628","1114.538","1294.655","1450.789","1690.129","15.1"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","Missouri","56.279","70.164","86.558","103.331","111.461","116.119","120.006","112.65","143.886","157.128","193.059","230.513","288","373.783","446.515","527.102","621.902","690.68","665.361","752.205","643.211","708.837","685.193","684.552","695.852","747.135","754.745","802.336","882.424","1016.786","10.5"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","Nebraska","5.903","7.885","10.039","12.14","14.241","14.719","14.821","16.781","18.939","26.097","34.107","44.695","58.937","62.875","64.864","75.639","92.183","98.3","110.59","106.516","85.54","87.874","79.375","84.082","91.073","114.8","119.979","132","145.987","154.853","11.9"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","North Dakota","2.052","2.813","3.171","3.079","3.766","4.506","5.938","7.701","9.514","10.297","12.485","12.469","16.432","19.492","17.903","23.062","24.09","25.067","23.861","22.418","21.652","22.565","19.402","21.729","25.616","30.295","34.725","39.206","41.788","41.151","10.9"
"6","Home Health Care (Millions of Dollars)","State","4","Plains","South Dakota","2.003","2.181","2.298","2.356","3.257","3.751","3.453","3.97","4.46","4.13","5.201","5.833","7.072","11.108","12.251","13.623","18.614","16.97","14.217","15.608","17.118","19.651","17.233","18.251","21.497","27.352","33.155","33.985","37.791","42.571","11.1"
"6","Home Health Care (Millions of Dollars)","Region","5","Southeast","","441.359","525.128","636.098","797.921","1008.409","1149.585","1314.844","1399.223","1863.724","2228.933","2995.409","3850.647","4982.711","6379.385","7763.369","9093.368","10018.33","10040.809","8887.883","8123.402","7902.524","8210.168","8608.839","9147.14","10333.179","11508.352","12420.909","13489.63","14636.321","16071.073","13.2"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Alabama","25.463","30.225","37.655","43.219","56.523","67.293","82.687","83.989","113.505","136.423","195.864","251.686","329.12","437.973","499.262","596.818","649.691","652.683","558.504","466.63","437.126","448.962","482.012","525.429","613.354","711.154","782.323","802.655","853.607","932.574","13.2"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Arkansas","14.571","21.135","21.087","24.252","25.902","28.991","32.609","37.136","56.217","65.389","73.877","94.676","127.484","142.867","198.083","225.487","232.883","282.198","293.712","312.914","290.833","311.492","323.709","305.287","294.497","309.847","287.679","292.995","312.101","347.709","11.6"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Florida","176.927","202.919","241.551","293.313","355.498","386.385","427.491","452.629","611.174","734.445","950.934","1191.908","1570.603","1974.181","2308.244","2650.542","2867.082","2842.076","2620.797","2438.877","2529.305","2690.485","2809.1","3053.932","3478.851","3934.719","4389.023","4815.28","5252.15","5759.487","12.8"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Georgia","36.225","44.122","54.32","68.409","85.69","108.004","132.092","146.291","209.011","230.587","326.298","427.939","585.944","768.66","896.624","1025.776","1032.053","971.419","943.334","777.704","721.879","680.001","744.017","784.126","904.443","967.26","1015.732","1042.364","1130.978","1232.03","12.9"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Kentucky","16.35","19.112","21.084","27.3","34.844","41.348","59.247","68.325","93.3","115.623","154.238","198.536","234.697","296.62","365.379","430.471","501.363","567.73","569.098","548.732","504.287","550.232","545.269","541.934","521.771","576.321","577.845","613.42","635.534","693.551","13.8"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Louisiana","21.54","23.614","27.75","35.309","46.803","53.139","60.709","62.738","75.384","94.363","139.235","193.674","283.377","424.27","580.495","764.69","922.633","903.358","644.128","490.405","451.264","447.939","502.15","563.451","675.59","838.517","845.706","992.343","1123.256","1283.411","15.1"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Mississippi","20.458","22.507","29.981","38.717","49.239","49.207","54.285","54.238","77.87","94.498","126.906","150.852","179.683","237.142","303.387","354.017","430.429","444.712","337.79","291.903","272.634","247.509","254.455","294.329","379.595","416.295","459.052","508.214","525.206","577.794","12.2"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","North Carolina","24.336","28.8","36.242","48.385","62.464","69.814","98.144","121.564","169.961","220.086","283.728","372.705","471.372","571.948","768.612","910.919","1072.4","1155.308","1025.975","1021.802","1024.01","1137.219","1169.452","1244.803","1435.655","1600.094","1669.398","1760.486","1822.718","1969.323","16.4"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","South Carolina","34.919","40.264","47.338","56.097","79.3","86.715","89.08","90.941","101.514","102.477","127.613","146.789","175.829","248.763","288.745","382.731","473.63","480.399","401.714","406.559","407.548","414.354","415.152","392.27","409.969","441.752","493.843","551.727","623.681","688.702","10.8"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Tennessee","29.23","36.148","50.122","77.948","98.344","128.54","142.117","146.349","193.179","239.785","361.348","506.604","625.269","781.486","910.368","1006.113","1007.625","900.208","735.399","637.48","584.827","569.568","624.471","635.184","762.074","781.683","900.676","1017.514","1149.97","1255.8","13.8"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","Virginia","32.626","45.783","55.725","69.189","94.771","109.228","112.96","109.044","127.083","151.982","196.494","234.526","286.412","339.487","464.236","509.44","562.66","590.327","560.637","536.487","504.441","534.182","561.465","609.797","646.257","702.383","761.102","832.561","919.983","1022.249","12.6"
"6","Home Health Care (Millions of Dollars)","State","5","Southeast","West Virginia","8.713","10.501","13.244","15.784","19.029","20.921","23.423","25.98","35.525","43.275","58.876","80.754","112.921","155.99","179.935","236.362","265.88","250.39","196.795","193.909","174.369","178.224","177.589","196.599","211.123","228.327","238.531","260.071","287.139","308.442","13.1"
"6","Home Health Care (Millions of Dollars)","Region","6","Southwest","","161.882","202.725","264.739","342.803","413.949","448.248","496.093","528.151","642.358","760.949","1027.927","1277.524","1662.392","2203.788","2996.559","3971.626","4758.757","5211.497","4337.536","3482.526","3392.482","3863.116","4399.154","4985.729","5514.78","6297.729","6886.436","7600.552","8301.789","9497.751","15.1"
"6","Home Health Care (Millions of Dollars)","State","6","Southwest","Arizona","15.497","17.498","26.176","38.714","50.576","61.295","53.569","56.643","61.198","77.186","128.673","153.467","183.063","237.157","411.28","406.346","456.476","447.826","388.218","381.92","399.441","458.78","475.083","564.603","640.35","714.493","712.882","724.435","819.163","885.922","15"
"6","Home Health Care (Millions of Dollars)","State","6","Southwest","New Mexico","6.71","8.206","10.254","11.938","14.248","16.397","17.141","16.716","16.376","21.641","35.053","42.104","58.933","75.127","105.217","160.353","192.451","216.01","206.076","159.501","201.674","314.818","487.827","639.427","679.345","795.327","944.858","1081.797","1127.024","1244.995","19.7"
"6","Home Health Care (Millions of Dollars)","State","6","Southwest","Oklahoma","31.653","38.505","45.901","50.296","55.004","48.694","46.423","54.02","72.472","83.513","100.308","125.479","168.498","254.019","419.889","574.97","658.616","597.451","457.034","337.005","334.028","370.107","402.52","440.762","486.133","567.609","621.433","705.106","790.929","876.598","12.1"
"6","Home Health Care (Millions of Dollars)","State","6","Southwest","Texas","108.022","138.515","182.407","241.855","294.121","321.863","378.96","400.772","492.313","578.609","763.892","956.475","1251.898","1637.484","2060.174","2829.958","3451.215","3950.211","3286.208","2604.1","2457.339","2719.411","3033.724","3340.937","3708.952","4220.3","4607.262","5089.214","5564.674","6490.236","15.2"
"6","Home Health Care (Millions of Dollars)","Region","7","Rocky Mountains","","42.698","53.562","74.916","78.833","92.301","92.215","90.941","100.159","126.009","149.43","196.946","246.907","308.391","400.765","517.114","637.808","737.597","789.519","700.691","669.219","674.66","704.018","779.621","837.74","909.091","997.205","1044.328","1242.158","1296.673","1435.682","12.9"
"6","Home Health Care (Millions of Dollars)","State","7","Rocky Mountains","Colorado","25.318","33.716","50.206","48.706","50.732","48.925","47.289","53.089","71.072","83.13","110.687","127.741","160.657","205.988","243.137","300.504","357.241","391.852","370.005","366.892","341.257","339.232","362.564","387.646","411.746","432.717","453.863","600.253","602.975","663.124","11.9"
"6","Home Health Care (Millions of Dollars)","State","7","Rocky Mountains","Idaho","7.002","8.087","8.955","10.817","15.087","16.144","13.619","12.616","14.876","16.774","19.645","26.971","35.02","50.32","65.301","82.248","98.336","101.714","73.26","76.73","83.799","96.004","105.749","110.808","119.807","132.892","138.527","155.304","164.298","183.194","11.9"
"6","Home Health Care (Millions of Dollars)","State","7","Rocky Mountains","Montana","4.32","4.537","6.245","7.105","9.478","10.549","12.546","14.263","18.418","24.966","30.141","34.671","40.474","45.736","80.829","89.952","84.45","73.038","65.794","72.888","69.249","76.428","88.047","79.997","82.034","92.153","89.796","99.861","105.489","107.307","11.7"
"6","Home Health Care (Millions of Dollars)","State","7","Rocky Mountains","Utah","2.836","3.316","3.728","5.393","7.761","8.999","11.426","13.56","15.363","17.771","27.702","48.033","60.805","81.599","105.145","138.985","164.987","190.124","162.048","128.654","159.647","169.408","197.416","231.112","265.531","306.788","330.787","356.775","391.992","442.499","19"
"6","Home Health Care (Millions of Dollars)","State","7","Rocky Mountains","Wyoming","3.222","3.907","5.782","6.813","9.244","7.598","6.061","6.631","6.281","6.788","8.77","9.492","11.436","17.123","22.702","26.119","32.583","32.79","29.584","24.054","20.708","22.946","25.844","28.177","29.973","32.655","31.355","29.964","31.918","39.557","9"
"6","Home Health Care (Millions of Dollars)","Region","8","Far West","","305.162","363.062","456.304","546.798","627.687","663.131","707.045","715.512","906.253","1031.109","1193.118","1564.446","1991.244","2342.352","2851.259","3241.453","3392.471","3483.375","3468.697","3866.249","3977.384","4432.438","5026.789","5876.094","6788.121","7930.32","8891.527","10264.959","10503.434","11142.069","13.2"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","Alaska","0.967","0.666","0.753","1.054","1.293","1.546","2.485","2.546","2.715","2.661","2.846","3.339","4.804","6.769","11.837","16.065","16.086","17.263","11.819","11.237","10.731","12.499","24.406","37.493","57.863","61.596","59.313","53.448","49.324","54.831","14.9"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","California","225.964","267.031","338.555","414.753","471.928","500.894","536.191","546.448","692.295","767.134","889.892","1163.582","1498.577","1719.664","2062.13","2332.466","2464.012","2532.953","2543.771","2951.351","3127.783","3580.95","4149.639","4878.18","5560.503","6540.927","7357.997","8485.72","8585.522","9090.804","13.6"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","Hawaii","5.627","6.653","8.424","10.379","12.663","11.482","12.269","11.927","11.59","14.561","15.386","16.036","19.002","24.48","36.927","51.345","64.77","77.602","80.796","81.05","84.338","94.574","108.346","110.364","114.931","147.93","147.315","145.505","147.004","158.623","12.2"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","Nevada","4.958","5.612","6.893","10.037","12.208","14.578","18.17","19.922","26.119","36.412","46.947","55.222","85.143","105.178","203.444","216.178","210.654","220.607","188.569","173.553","161.487","150.097","162.761","197.601","241.908","290.478","328.093","390.875","420.605","470.614","17"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","Oregon","21.881","25.795","30.87","33.664","40.461","42.924","38.219","35.773","45.979","54.264","58.466","92.018","111.153","141.923","146.447","178.633","193.333","217.913","173.391","175.616","184.173","186.201","195.679","221.578","263.992","285.961","312.418","408.196","439.373","493.935","11.3"
"6","Home Health Care (Millions of Dollars)","State","8","Far West","Washington","45.765","57.305","70.809","76.909","89.134","91.708","99.71","98.895","127.556","156.077","179.582","234.248","272.565","344.338","390.473","446.767","443.616","417.038","470.35","473.441","408.871","408.116","385.958","430.878","548.925","603.427","686.392","781.215","861.605","873.263","10.7"
"7","Prescription Drugs (Millions of Dollars)","United States","0","United States","","12049","13398","15029","17323.029","19617.297","21794.733","24290.152","26888.37","30645.681","34757.465","40290.335","44381.063","47003.237","49589.069","53059.439","59808.203","68137.323","77621.247","88426.819","104736.287","120896.566","138694.011","158174.421","175161.935","190293.248","201715.823","219780.155","230191.448","237228.143","249903.562","11"
"7","Prescription Drugs (Millions of Dollars)","Region","1","New England","","624.851","693.143","783.166","904.072","1027.136","1140.028","1282.605","1456.872","1693.196","1906.652","2145.403","2320.014","2479.655","2633.196","2828.762","3268.705","3660.663","4160.778","4926.616","5819.784","6684.142","7433.692","9000.045","9970.341","11452.212","12277.862","12604.561","13072.644","13446.496","14143.663","11.4"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","Connecticut","172.439","192.184","215.716","246.678","279.568","308.521","346.634","397.878","465.882","533.922","605.422","653.345","686.04","709.629","749.664","915.429","1025.071","1133.224","1349.184","1562.666","1729.375","1906.024","2338.957","2668.625","3287.261","3633.226","3649.521","3863.48","3915.879","3983.209","11.4"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","Maine","50.524","55.392","62.8","72.702","82.626","92.401","105.29","120.857","141.503","162.863","186.38","202.852","209.313","211.189","227.259","262.473","311.555","377.529","428.682","492.891","555.652","616.678","776.997","883.685","950.484","1017.643","1086.282","1154.534","1228.717","1354.044","12"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","Massachusetts","291.919","322.856","363.167","416.991","471.103","517.313","573.678","646.944","748.4","826.138","926.801","1000.255","1073.505","1187.459","1300.784","1445.524","1583.706","1825.837","2154.364","2567.031","3002.956","3453.211","4084.84","4410.831","4921.883","5175.839","5344.631","5475.724","5624.214","6028.893","11"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","New Hampshire","36.588","41.141","48.162","57.897","67.912","78.971","93.121","111.258","133.76","155.3","176.265","200.541","211.207","211.762","208.708","249.517","279.146","314.995","370.79","454.425","524.175","530.945","661.014","743.378","814.112","884.524","957.055","1025.782","1077.424","1109.57","12.5"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","Rhode Island","51.609","57.198","65.156","76.534","87.49","98.621","112.556","121.85","136.829","151.118","163.281","169.054","201.378","215.217","244.624","279.788","327.893","354.467","428.204","519.33","615.514","644.674","803.293","899.537","1045.579","1108.011","1098.87","1089.916","1125.624","1195.189","11.4"
"7","Prescription Drugs (Millions of Dollars)","State","1","New England","Vermont","21.772","24.371","28.166","33.27","38.437","44.202","51.326","58.086","66.822","77.311","87.255","93.968","98.212","97.941","97.723","115.974","133.292","154.726","195.392","223.44","256.471","282.161","334.944","364.285","432.894","458.62","468.202","463.208","474.639","472.758","11.2"
"7","Prescription Drugs (Millions of Dollars)","Region","2","Mideast","","2065.645","2277.694","2617.237","3066.64","3498.656","3941.854","4482.902","5033.54","5848.348","6669.894","7773.33","8502.468","8983.432","9460.076","10018.917","11719.841","13413.574","15284.323","17472.196","20262.459","23288.074","26653.343","30641.16","34377.393","37958.198","40372.12","42027.839","43322.924","44021.751","46242.192","11.3"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","Delaware","25.731","28.103","32.447","38.459","44.476","51.462","58.737","68.861","82.506","100.524","119.788","140.449","145.42","152.302","164.013","183.389","216.808","260.139","310.78","380.409","441.413","489.669","576.345","620.288","682.608","719.513","834.257","880.381","918.784","987.651","13.4"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","District of Columbia","29.747","32.232","36.446","41.273","46.489","51.172","56.666","60.733","68.251","74.349","83.255","89.354","95.611","101.551","104.621","107.537","114.871","142.225","167.749","192.134","211.59","231.061","245.407","295.989","326.916","388.024","460.116","456.409","486.184","492.318","10.2"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","Maryland","226.475","250.118","282.066","325.812","367.449","412.345","463.843","520.306","598.299","673.825","772.326","845.692","935.622","1030.418","1120.13","1228.664","1326.336","1586.102","1768.395","1992.302","2360.474","2836.26","3404.665","3681.077","3791.938","4070.667","4681.718","4840.991","5085.188","5314.053","11.5"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","New Jersey","379.258","419.996","482.748","571.14","655.29","740.009","845.203","950.204","1100.066","1236.318","1416.056","1532.308","1631.861","1737.418","1885.473","2221.837","2532.87","2874.001","3369.518","4014.522","4636.467","5106.096","5808.952","6506.263","7488.829","8160.237","8272.849","8328.839","8440.557","8772.097","11.4"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","New York","789.842","874.086","1011.451","1195.178","1372.791","1546.709","1765.877","1975.559","2300.948","2613.554","3061.497","3273.604","3486.421","3663.702","3935.323","4631.774","5450.892","6142.02","6942.613","8137.847","9486.485","10817.538","12591.758","14398.902","16072.547","16820.931","17146.521","17793.555","17788.216","19064.375","11.6"
"7","Prescription Drugs (Millions of Dollars)","State","2","Mideast","Pennsylvania","614.591","673.16","772.081","894.778","1012.162","1140.158","1292.575","1457.878","1698.28","1971.325","2320.409","2621.061","2688.497","2774.684","2809.356","3346.641","3771.798","4279.838","4913.142","5545.246","6151.645","7172.719","8014.033","8874.873","9595.36","10212.749","10632.379","11022.749","11302.822","11611.699","10.7"
"7","Prescription Drugs (Millions of Dollars)","Region","3","Great Lakes","","2305.695","2492.259","2745.368","3137.963","3566.505","3960.083","4423.784","4841.525","5459.482","6157.807","7066.892","7705.304","8288.586","8855.441","9493.646","10678.35","12200.765","13537.186","15028.755","17800.928","19986.477","22881.301","25976.5","28096.186","29424.239","30039.595","32636.591","33415.282","34476.378","35564.241","9.9"
"7","Prescription Drugs (Millions of Dollars)","State","3","Great Lakes","Illinois","557.311","611.931","695.523","803.4","927.778","1038.85","1179.259","1285.314","1443.738","1593.292","1821.438","1952.656","2053.84","2189.617","2439.409","2770.597","3199.47","3539.806","3937.514","4735.683","5291.892","6004.063","6560.503","7049.667","7621.722","7920.694","8648.589","8979.342","9207.575","9452.457","10.3"
"7","Prescription Drugs (Millions of Dollars)","State","3","Great Lakes","Indiana","311.896","339.494","367.494","414.074","469.497","512.814","567.049","640.208","735.496","857.797","1003.709","1121.144","1201.022","1277.969","1353.081","1560.138","1712.794","1885.149","2038.733","2484.339","2861.376","3307.569","3830.059","4158.476","4298.238","4367.941","4681.516","4739.896","4896.348","5217.732","10.2"
"7","Prescription Drugs (Millions of Dollars)","State","3","Great Lakes","Michigan","579.812","615.597","666.503","765.014","868.89","981.695","1104.183","1191.495","1335.276","1506.416","1707.331","1862.509","2092.322","2221.876","2269.905","2523.032","2891.487","3155.887","3455.077","3969.261","4446.204","5093.592","5806.052","6369.849","6441.014","6485.73","7157.799","7328.003","7583.348","7820.423","9.4"
"7","Prescription Drugs (Millions of Dollars)","State","3","Great Lakes","Ohio","637.589","688.164","746.686","845.531","944.279","1028.344","1118.967","1221.589","1379.555","1552.79","1787.29","1943.202","2030.389","2175.2","2348.089","2631.869","3013.104","3407.621","3791.396","4379.858","4948.612","5683.852","6790.2","7316.299","7651.881","7686.053","8158.784","8236.792","8511.347","8579.554","9.4"
"7","Prescription Drugs (Millions of Dollars)","State","3","Great Lakes","Wisconsin","219.087","237.072","269.161","309.944","356.06","398.381","454.326","502.919","565.417","647.512","747.126","825.794","911.014","990.779","1083.163","1192.714","1383.91","1548.722","1806.035","2231.788","2438.394","2792.225","2989.686","3201.896","3411.384","3579.176","3989.904","4131.249","4277.761","4494.075","11"
"7","Prescription Drugs (Millions of Dollars)","Region","4","Plains","","865.308","966.673","1080.297","1224.408","1393.611","1527.192","1684.196","1866.239","2087.735","2371.596","2761.848","3065.578","3253.338","3405.945","3607.636","3970.435","4493.133","5093.808","5891.873","7089.57","8157.775","9739.907","10804.432","11947.464","12734.041","13554.95","15004.453","15501.054","15741.567","16661.159","10.7"
"7","Prescription Drugs (Millions of Dollars)","State","4","Plains","Iowa","154.896","173.548","188.413","209.028","238.24","257.223","281.933","312.282","344.165","398.1","464.123","511.112","542.381","556.418","574.631","602.948","693.311","769.809","885.766","1040.997","1158.299","1347.792","1581.402","1795.893","1902.671","2097.766","2387.806","2446.923","2467.299","2594.398","10.2"
"7","Prescription Drugs (Millions of Dollars)","State","4","Plains","Kansas","121.846","137.011","157.044","178.293","201.793","222.411","247.876","277.941","316.199","360.064","428.36","483.87","523.129","542.899","549.542","580.403","663.366","753.888","838.246","1039.063","1193.478","1347.959","1600.081","1688.271","1756.544","1829.087","1961.275","2021.757","2006.842","2059.952","10.2"
"7","Prescription Drugs (Millions of Dollars)","State","4","Plains","Minnesota","188.144","206.656","230.483","260.958","299.707","327.855","362.978","402.615","446.079","510.292","589.377","642.678","699.444","758.613","853.59","976.423","1141.855","1314.315","1516.367","1780.758","2041.662","2452.277","2635.527","2878.597","3077.585","3267.725","3632.149","3772.419","3887.99","4124.036","11.2"
"7","Prescription Drugs (Millions of Dollars)","State","4","Plains","Missouri","270.077","299.39","332.532","379.74","427.007","469.863","516.035","571.001","642.291","725.047","830.826","930.312","965.322","996.72","1040.939","1169.717","1262.43","1415.098","1667.102","2062.304","2459.288","3048.867","3293.665","3695.362","3945.995","4209.231","4622.382","4711.496","4774.857","5165.66","10.7"
